| Time       | Ticker | Frequency   | Amplitude |
| 10:29:58 | MNXR | 0.00 | 0.00 |
| 10:29:59 | CRYG | 0.00 | 0.00 |
| 10:30:00 | FZTL | 0.00 | 0.00 |
| 10:30:01 | EQNW | -0.00 | -0.00 |
| 10:30:02 | YTVC | -0.00 | 0.00 |
| 10:30:03 | FOVL | -0.00 | 0.00 |
| 10:30:04 | ILPM | -0.00 | 0.00 |
| 10:30:05 | DOBB | -0.00 | 0.00 |
| 10:30:06 | YYCZ | -0.00 | 0.00 |
| 10:30:07 | WTLO | -0.00 | 0.00 |
| 10:30:08 | AWHY | -0.00 | 0.00 |
| 10:30:09 | JRCB | -0.00 | 0.00 |
| 10:30:10 | UFYV | -0.00 | 0.00 |
| 10:30:11 | JVLI | 0.00 | 0.00 |
| 10:30:12 | JAGU | 0.00 | 0.00 |
| 10:30:13 | MZMH | 0.00 | 0.00 |
| 10:30:14 | PWTA | -0.00 | -0.00 |
| 10:30:15 | BPVQ | -0.00 | 0.00 |
| 10:30:16 | RIKP | -0.00 | 0.00 |
| 10:30:17 | RBSH | -0.00 | 0.00 |
| 10:30:18 | JBEX | -0.01 | -0.01 |
| 10:30:19 | HCEI | -0.01 | 0.00 |
| 10:30:20 | YWNE | -0.00 | 0.01 |
| 10:30:21 | HYUD | -0.00 | 0.00 |
| 10:30:22 | FVDG | -0.00 | 0.00 |
| 10:30:23 | IOPW | 0.00 | 0.00 |
| 10:30:24 | XTJX | 0.00 | 0.00 |
| 10:30:25 | CFBA | 0.00 | 0.00 |
| 10:30:26 | MXEH | -0.00 | -0.00 |
| 10:30:27 | NJGT | -0.00 | 0.00 |
| 10:30:28 | SMWK | -0.01 | -0.01 |
| 10:30:29 | JXXF | -0.01 | 0.00 |
| 10:30:30 | HAPR | -0.01 | 0.00 |
| 10:30:31 | HHJK | -0.01 | 0.00 |
| 10:30:32 | NAOM | -0.01 | 0.00 |
| 10:30:33 | EFVI | -0.01 | 0.00 |
| 10:30:34 | FKFW | -0.01 | 0.00 |
| 10:30:35 | BXRR | -0.01 | 0.00 |
| 10:30:36 | DWTL | -0.00 | 0.01 |
| 10:30:37 | LLMY | -0.00 | 0.00 |
| 10:30:38 | USGZ | -0.00 | 0.00 |
| 10:30:39 | JPSU | 0.00 | 0.00 |
| 10:30:40 | CNAA | 0.01 | 0.01 |
| 10:30:41 | GCKG | 0.01 | 0.00 |
| 10:30:42 | AJDP | 0.01 | 0.00 |
| 10:30:43 | GEBW | 0.00 | -0.01 |
| 10:30:44 | PBDH | 0.00 | 0.00 |
| 10:30:45 | RIGZ | 0.00 | 0.00 |
| 10:30:46 | AMYP | -0.00 | -0.00 |
| 10:30:47 | KBCY | -0.00 | 0.00 |
| 10:30:48 | RFHF | -0.00 | 0.00 |
| 10:30:49 | OIBD | -0.01 | -0.01 |
| 10:30:50 | RQWY | -0.01 | 0.00 |
| 10:30:51 | IXFZ | -0.01 | 0.00 |
| 10:30:52 | ISYT | -0.01 | 0.00 |
| 10:30:53 | FMUV | -0.01 | 0.00 |
| 10:30:54 | OXIY | -0.00 | 0.01 |
| 10:30:55 | GBEL | -0.00 | 0.00 |
| 10:30:56 | UVCK | 0.00 | 0.00 |
| 10:30:57 | SKOR | 0.00 | 0.00 |
| 10:30:58 | CVWN | -0.00 | -0.00 |
| 10:30:59 | CORE | -0.00 | 0.00 |
| 10:31:00 | VWKT | -0.00 | 0.00 |
| 10:31:01 | USAL | -0.00 | 0.00 |
| 10:31:02 | ELEN | -0.00 | 0.00 |
| 10:31:03 | WRBQ | -0.00 | 0.00 |
| 10:31:04 | TGRY | -0.00 | 0.00 |
| 10:31:05 | ROHQ | -0.00 | 0.00 |
| 10:31:06 | APNV | -0.00 | 0.00 |
| 10:31:07 | RDHY | -0.00 | 0.00 |
| 10:31:08 | XUAA | -0.00 | 0.00 |
| 10:31:09 | SDUH | 0.00 | 0.00 |
| 10:31:10 | BHNJ | 0.00 | 0.00 |
| 10:31:11 | VYOS | 0.00 | 0.00 |
| 10:31:12 | JTRQ | 0.00 | 0.00 |
| 10:31:13 | TZAI | 0.00 | 0.00 |
| 10:31:14 | CPKD | 0.00 | 0.00 |
| 10:31:15 | HMPK | 0.00 | 0.00 |
| 10:31:16 | ZDVW | -0.00 | -0.00 |
| 10:31:17 | VENU | -0.00 | 0.00 |
| 10:31:18 | ECHF | -0.00 | 0.00 |
| 10:31:19 | MQGY | -0.00 | 0.00 |
| 10:31:20 | XPAQ | -0.00 | 0.00 |
| 10:31:21 | MNDC | -0.00 | 0.00 |
| 10:31:22 | CSNH | -0.00 | 0.00 |
| 10:31:23 | WKVJ | -0.00 | 0.00 |
| 10:31:24 | YQMK | -0.00 | 0.00 |
| 10:31:25 | CWLG | -0.00 | 0.00 |
| 10:31:26 | YKSV | -0.00 | 0.00 |
| 10:31:27 | UUXT | -0.00 | 0.00 |
| 10:31:28 | VKNL | -0.00 | 0.00 |
| 10:31:29 | LFRZ | -0.00 | 0.00 |
| 10:31:30 | LDWT | -0.00 | 0.00 |
| 10:31:31 | JGHI | -0.00 | 0.00 |
| 10:31:32 | IFBZ | -0.00 | 0.00 |
| 10:31:33 | YIAD | -0.00 | 0.00 |
| 10:31:34 | HGKU | -0.00 | 0.00 |
| 10:31:35 | UQQY | -0.00 | 0.00 |
| 10:31:36 | WLGX | -0.00 | 0.00 |
| 10:31:37 | INUA | 0.00 | 0.00 |
| 10:31:38 | XTXP | -0.00 | -0.00 |
| 10:31:39 | QCLQ | 0.00 | 0.00 |
| 10:31:40 | HNMO | 0.00 | 0.00 |
| 10:31:41 | VQTS | 0.00 | 0.00 |
| 10:31:42 | PGTB | 0.00 | 0.00 |
| 10:31:43 | QFPQ | 0.00 | 0.00 |
| 10:31:44 | OFHQ | 0.00 | 0.00 |
| 10:31:45 | ILNF | 0.00 | 0.00 |
| 10:31:46 | JPVK | 0.00 | 0.00 |
| 10:31:47 | CRPX | 0.00 | 0.00 |
| 10:31:48 | LZSV | -0.00 | -0.00 |
| 10:31:49 | NSQA | -0.00 | 0.00 |
| 10:31:50 | LIAU | -0.00 | 0.00 |
| 10:31:51 | IFXM | -0.00 | 0.00 |
| 10:31:52 | IIKH | -0.00 | 0.00 |
| 10:31:53 | AJJL | -0.00 | 0.00 |
| 10:31:54 | GCYX | -0.00 | 0.00 |
| 10:31:55 | DXBI | -0.00 | 0.00 |
| 10:31:56 | DWEJ | -0.00 | 0.00 |
| 10:31:57 | HTOH | -0.00 | 0.00 |
| 10:31:58 | DGNZ | -0.00 | 0.00 |
| 10:31:59 | RFDP | -0.00 | 0.00 |
| 10:32:00 | GBUG | 0.00 | 0.00 |
| 10:32:01 | RSHF | 0.00 | 0.00 |
| 10:32:02 | XUVW | 0.00 | 0.00 |
| 10:32:03 | WWNG | 0.00 | 0.00 |
| 10:32:04 | SDTC | 0.00 | 0.00 |
| 10:32:05 | NIJR | 0.00 | 0.00 |
| 10:32:06 | SRPG | -0.00 | -0.00 |
| 10:32:07 | ARGY | -0.00 | 0.00 |
| 10:32:08 | ZFIB | -0.00 | 0.00 |
| 10:32:09 | ZQQL | -0.00 | 0.00 |
| 10:32:10 | LGPC | -0.00 | 0.00 |
| 10:32:11 | ULOI | -0.00 | 0.00 |
| 10:32:12 | UXAH | -0.00 | 0.00 |
| 10:32:13 | JTGY | -0.00 | 0.00 |
| 10:32:14 | UDYI | 0.00 | 0.00 |
| 10:32:15 | UEKP | 0.00 | 0.00 |
| 10:32:16 | IHFX | 0.00 | 0.00 |
| 10:32:17 | EJEU | 0.01 | 0.01 |
| 10:32:18 | KRUQ | 0.00 | -0.01 |
| 10:32:19 | UVUG | 0.00 | 0.00 |
| 10:32:20 | IHGE | -0.00 | -0.00 |
| 10:32:21 | RXZH | -0.00 | 0.00 |
| 10:32:22 | BQMP | -0.00 | 0.00 |
| 10:32:23 | HBGU | -0.00 | 0.00 |
| 10:32:24 | DNRM | -0.00 | 0.00 |
| 10:32:25 | SXPX | -0.00 | 0.00 |
| 10:32:26 | AKCA | -0.01 | -0.01 |
| 10:32:27 | SDYF | -0.01 | 0.00 |
| 10:32:28 | YRDK | -0.01 | 0.00 |
| 10:32:29 | ATEV | -0.01 | 0.00 |
| 10:32:30 | DRVO | -0.01 | 0.00 |
| 10:32:31 | CZAA | -0.01 | 0.00 |
| 10:32:32 | YLYZ | -0.00 | 0.01 |
| 10:32:33 | BSAP | -0.00 | 0.00 |
| 10:32:34 | CVKL | -0.00 | 0.00 |
| 10:32:35 | GVGO | -0.00 | 0.00 |
| 10:32:36 | RGHB | -0.00 | 0.00 |
| 10:32:37 | ZDWQ | -0.00 | 0.00 |
| 10:32:38 | HTDB | -0.00 | 0.00 |
| 10:32:39 | JAZW | -0.00 | 0.00 |
| 10:32:40 | HDES | -0.00 | 0.00 |
| 10:32:41 | YTMY | -0.00 | 0.00 |
| 10:32:42 | BING | -0.00 | 0.00 |
| 10:32:43 | FIPH | 0.00 | 0.00 |
| 10:32:44 | EVHI | 0.00 | 0.00 |
| 10:32:45 | SSYG | 0.00 | 0.00 |
| 10:32:46 | PSOB | 0.01 | 0.01 |
| 10:32:47 | VYZV | 0.01 | 0.00 |
| 10:32:48 | DTVK | 0.01 | 0.00 |
| 10:32:49 | IMTU | 0.00 | -0.01 |
| 10:32:50 | BISI | 0.00 | 0.00 |
| 10:32:51 | FGKO | 0.00 | 0.00 |
| 10:32:52 | XABM | 0.00 | 0.00 |
| 10:32:53 | ZIGY | 0.00 | 0.00 |
| 10:32:54 | DOGU | 0.00 | 0.00 |
| 10:32:55 | ZNRJ | 0.00 | 0.00 |
| 10:32:56 | ODLK | -0.00 | -0.00 |
| 10:32:57 | SFVK | -0.00 | 0.00 |
| 10:32:58 | PJDD | -0.00 | 0.00 |
| 10:32:59 | JNEU | -0.00 | 0.00 |
| 10:33:00 | BLLZ | -0.00 | 0.00 |
| 10:33:01 | ALSL | -0.00 | 0.00 |
| 10:33:02 | OVME | -0.00 | 0.00 |
| 10:33:03 | ORCP | -0.00 | 0.00 |
| 10:33:04 | HPYH | -0.00 | 0.00 |
| 10:33:05 | TXHU | -0.00 | 0.00 |
| 10:33:06 | VZQF | -0.00 | 0.00 |
| 10:33:07 | MWKR | -0.00 | 0.00 |
| 10:33:08 | BVRJ | -0.00 | 0.00 |
| 10:33:09 | RDPU | -0.00 | 0.00 |
| 10:33:10 | YLMU | -0.00 | 0.00 |
| 10:33:11 | BCPS | -0.00 | 0.00 |
| 10:33:12 | OHOB | -0.00 | 0.00 |
| 10:33:13 | BQCD | -0.00 | 0.00 |
| 10:33:14 | MYZD | -0.00 | 0.00 |
| 10:33:15 | STSE | -0.01 | -0.01 |
| 10:33:16 | HLWM | -0.01 | 0.00 |
| 10:33:17 | URHM | -0.01 | 0.00 |
| 10:33:18 | CFEL | -0.01 | 0.00 |
| 10:33:19 | FSHK | -0.00 | 0.01 |
| 10:33:20 | IEEE | -0.00 | 0.00 |
| 10:33:21 | CNPU | -0.00 | 0.00 |
| 10:33:22 | MGKJ | -0.00 | 0.00 |
| 10:33:23 | WUMS | -0.00 | 0.00 |
| 10:33:24 | UIGD | -0.00 | 0.00 |
| 10:33:25 | YWVG | -0.00 | 0.00 |
| 10:33:26 | NUQZ | -0.00 | 0.00 |
| 10:33:27 | XCHT | -0.00 | 0.00 |
| 10:33:28 | EGLW | -0.00 | 0.00 |
| 10:33:29 | BUUE | -0.00 | 0.00 |
| 10:33:30 | AIJS | -0.00 | 0.00 |
| 10:33:31 | FQLA | -0.00 | 0.00 |
| 10:33:32 | HEYV | -0.00 | 0.00 |
| 10:33:33 | QOGH | -0.00 | 0.00 |
| 10:33:34 | EKCP | -0.00 | 0.00 |
| 10:33:35 | CBRY | -0.00 | 0.00 |
| 10:33:36 | XOSR | -0.00 | 0.00 |
| 10:33:37 | HVYA | -0.00 | 0.00 |
| 10:33:38 | PKTA | -0.00 | 0.00 |
| 10:33:39 | OMUO | -0.00 | 0.00 |
| 10:33:40 | RWOY | -0.00 | 0.00 |
| 10:33:41 | GNZP | 0.00 | 0.00 |
| 10:33:42 | PCQX | -0.00 | -0.00 |
| 10:33:43 | EFGH | -0.00 | 0.00 |
| 10:33:44 | BWJJ | -0.00 | 0.00 |
| 10:33:45 | NUKC | 0.00 | 0.00 |
| 10:33:46 | HETF | 0.00 | 0.00 |
| 10:33:47 | AVCB | 0.00 | 0.00 |
| 10:33:48 | JJYZ | 0.00 | 0.00 |
| 10:33:49 | ZLLJ | 0.00 | 0.00 |
| 10:33:50 | BBHP | 0.00 | 0.00 |
| 10:33:51 | BWHP | 0.00 | 0.00 |
| 10:33:52 | PFZF | 0.00 | 0.00 |
| 10:33:53 | CXTB | 0.00 | 0.00 |
| 10:33:54 | ITVH | 0.00 | 0.00 |
| 10:33:55 | CXPU | 0.00 | 0.00 |
| 10:33:56 | UGCO | 0.00 | 0.00 |
| 10:33:57 | LNYZ | -0.00 | -0.00 |
| 10:33:58 | DLFZ | -0.00 | 0.00 |
| 10:33:59 | XQFU | -0.00 | 0.00 |
| 10:34:00 | WXRB | -0.00 | 0.00 |
| 10:34:01 | IEZU | -0.00 | 0.00 |
| 10:34:02 | OWNW | -0.00 | 0.00 |
| 10:34:03 | MATS | 0.00 | 0.00 |
| 10:34:04 | BMXG | 0.00 | 0.00 |
| 10:34:05 | UNZW | 0.00 | 0.00 |
| 10:34:06 | ELGA | -0.00 | -0.00 |
| 10:34:07 | UKCJ | -0.00 | 0.00 |
| 10:34:08 | DHKD | -0.00 | 0.00 |
| 10:34:09 | ZOAJ | -0.00 | 0.00 |
| 10:34:10 | ZKOH | -0.00 | 0.00 |
| 10:34:11 | UZIP | -0.00 | 0.00 |
| 10:34:12 | VHCC | -0.00 | 0.00 |
| 10:34:13 | UVEJ | 0.00 | 0.00 |
| 10:34:14 | EJMU | 0.00 | 0.00 |
| 10:34:15 | DRRF | 0.00 | 0.00 |
| 10:34:16 | VFIY | 0.00 | 0.00 |
| 10:34:17 | KSVC | 0.00 | 0.00 |
| 10:34:18 | RQKZ | 0.00 | 0.00 |
| 10:34:19 | KWDH | 0.00 | 0.00 |
| 10:34:20 | VYGW | 0.00 | 0.00 |
| 10:34:21 | BDXK | 0.00 | 0.00 |
| 10:34:22 | OACM | 0.00 | 0.00 |
| 10:34:23 | XRHW | 0.00 | 0.00 |
| 10:34:24 | YXZO | 0.00 | 0.00 |
| 10:34:25 | QIIM | 0.00 | 0.00 |
| 10:34:26 | WIQG | 0.00 | 0.00 |
| 10:34:27 | JJPZ | 0.00 | 0.00 |
| 10:34:28 | BIRJ | 0.00 | 0.00 |
| 10:34:29 | QWWP | 0.00 | 0.00 |
| 10:34:30 | TMGZ | 0.00 | 0.00 |
| 10:34:31 | QDIV | 0.00 | 0.00 |
| 10:34:32 | KTJE | 0.00 | 0.00 |
| 10:34:33 | VXPQ | -0.00 | -0.00 |
| 10:34:34 | KNPE | -0.00 | 0.00 |
| 10:34:35 | EAQK | -0.00 | 0.00 |
| 10:34:36 | RCXZ | -0.01 | -0.01 |
| 10:34:37 | YQAJ | -0.01 | 0.00 |
| 10:34:38 | JZZY | -0.00 | 0.01 |
| 10:34:39 | ZUBI | -0.00 | 0.00 |
| 10:34:40 | JNXU | -0.00 | 0.00 |
| 10:34:41 | ZVPY | -0.00 | 0.00 |
| 10:34:42 | AYPJ | -0.00 | 0.00 |
| 10:34:43 | VPLV | -0.00 | 0.00 |
| 10:34:44 | HJEM | 0.00 | 0.00 |
| 10:34:45 | IYMM | 0.00 | 0.00 |
| 10:34:46 | NHCF | 0.00 | 0.00 |
| 10:34:47 | XABG | 0.00 | 0.00 |
| 10:34:48 | AEAZ | 0.00 | 0.00 |
| 10:34:49 | PEFN | 0.00 | 0.00 |
| 10:34:50 | XJFK | 0.00 | 0.00 |
| 10:34:51 | FGGU | 0.00 | 0.00 |
| 10:34:52 | IXHI | 0.00 | 0.00 |
| 10:34:53 | WFWL | 0.00 | 0.00 |
| 10:34:54 | XMHS | -0.00 | -0.00 |
| 10:34:55 | WRRP | -0.00 | 0.00 |
| 10:34:56 | ZAMX | -0.00 | 0.00 |
| 10:34:57 | CUMP | -0.00 | 0.00 |
| 10:34:58 | LPIQ | -0.00 | 0.00 |
| 10:34:59 | PDES | -0.00 | 0.00 |
| 10:35:00 | AMMB | -0.00 | 0.00 |
| 10:35:01 | TSMC | -0.00 | 0.00 |
| 10:35:02 | CBIN | -0.00 | 0.00 |
| 10:35:03 | TFHW | -0.00 | 0.00 |
| 10:35:04 | JWLO | -0.00 | 0.00 |
| 10:35:05 | KEXC | -0.00 | 0.00 |
| 10:35:06 | EGAP | -0.00 | 0.00 |
| 10:35:07 | OMOF | -0.00 | 0.00 |
| 10:35:08 | FNWB | -0.00 | 0.00 |
| 10:35:09 | KYRH | -0.00 | 0.00 |
| 10:35:10 | EVRL | -0.00 | 0.00 |
| 10:35:11 | ZRTH | -0.00 | 0.00 |
| 10:35:12 | DYDE | -0.00 | 0.00 |
| 10:35:13 | OTYL | -0.00 | 0.00 |
| 10:35:14 | YLOB | -0.00 | 0.00 |
| 10:35:15 | HBNH | -0.00 | 0.00 |
| 10:35:16 | GVKP | -0.00 | 0.00 |
| 10:35:17 | OVSP | -0.00 | 0.00 |
| 10:35:18 | WRYY | -0.00 | 0.00 |
| 10:35:19 | TRRO | -0.00 | 0.00 |
| 10:35:20 | ACXY | -0.00 | 0.00 |
| 10:35:21 | QLOE | -0.00 | 0.00 |
| 10:35:22 | AMKN | -0.00 | 0.00 |
| 10:35:23 | WGRQ | -0.00 | 0.00 |
| 10:35:24 | WTAH | -0.00 | 0.00 |
| 10:35:25 | QQSI | -0.00 | 0.00 |
| 10:35:26 | OZYN | -0.00 | 0.00 |
| 10:35:27 | IWQT | -0.00 | 0.00 |
| 10:35:28 | PPMJ | -0.01 | -0.01 |
| 10:35:29 | ATNR | -0.01 | 0.00 |
| 10:35:30 | OKLT | -0.01 | 0.00 |
| 10:35:31 | YQFB | -0.00 | 0.01 |
| 10:35:32 | NCOY | -0.00 | 0.00 |
| 10:35:33 | KBZK | 0.00 | 0.00 |
| 10:35:34 | FUMA | 0.00 | 0.00 |
| 10:35:35 | HVWZ | 0.00 | 0.00 |
| 10:35:36 | QMHJ | 0.00 | 0.00 |
| 10:35:37 | LYPD | 0.00 | 0.00 |
| 10:35:38 | GRPD | 0.00 | 0.00 |
| 10:35:39 | MANP | -0.00 | -0.00 |
| 10:35:40 | MPIW | -0.00 | 0.00 |
| 10:35:41 | BDLE | -0.00 | 0.00 |
| 10:35:42 | RTQD | -0.00 | 0.00 |
| 10:35:43 | EGEY | -0.00 | 0.00 |
| 10:35:44 | NTZG | -0.00 | 0.00 |
| 10:35:45 | EVBT | -0.00 | 0.00 |
| 10:35:46 | VIHZ | -0.00 | 0.00 |
| 10:35:47 | KQRZ | 0.00 | 0.00 |
| 10:35:48 | QEDI | 0.00 | 0.00 |
| 10:35:49 | HAMT | 0.00 | 0.00 |
| 10:35:50 | TYPZ | 0.00 | 0.00 |
| 10:35:51 | JHAF | 0.00 | 0.00 |
| 10:35:52 | PECX | 0.00 | 0.00 |
| 10:35:53 | HDOI | 0.00 | 0.00 |
| 10:35:54 | KPRU | 0.00 | 0.00 |
| 10:35:55 | NWQT | 0.00 | 0.00 |
| 10:35:56 | INRP | 0.00 | 0.00 |
| 10:35:57 | RUGB | 0.00 | 0.00 |
| 10:35:58 | UONM | -0.00 | -0.00 |
| 10:35:59 | USZG | -0.00 | 0.00 |
| 10:36:00 | CMJY | -0.00 | 0.00 |
| 10:36:01 | BTFD | -0.00 | 0.00 |
| 10:36:02 | LNTC | -0.00 | 0.00 |
| 10:36:03 | QRDY | -0.00 | 0.00 |
| 10:36:04 | ABNX | -0.00 | 0.00 |
| 10:36:05 | MRTD | 0.00 | 0.00 |
| 10:36:06 | GBNS | 0.00 | 0.00 |
| 10:36:07 | JIAB | 0.01 | 0.01 |
| 10:36:08 | PAFO | 0.01 | 0.00 |
| 10:36:09 | SQZG | 0.01 | 0.00 |
| 10:36:10 | PNJS | 0.01 | 0.00 |
| 10:36:11 | MPZG | 0.01 | 0.00 |
| 10:36:12 | PAHR | 0.01 | 0.00 |
| 10:36:13 | GEXW | 0.01 | 0.00 |
| 10:36:14 | SLZZ | 0.01 | 0.00 |
| 10:36:15 | RYRP | 0.01 | 0.00 |
| 10:36:16 | PMJV | 0.01 | 0.00 |
| 10:36:17 | XZLS | 0.01 | 0.00 |
| 10:36:18 | YRCO | 0.01 | 0.00 |
| 10:36:19 | PDPV | 0.00 | -0.01 |
| 10:36:20 | IPPP | 0.00 | 0.00 |
| 10:36:21 | ENMC | 0.00 | 0.00 |
| 10:36:22 | MBNI | 0.00 | 0.00 |
| 10:36:23 | MNND | 0.00 | 0.00 |
| 10:36:24 | VISZ | 0.00 | 0.00 |
| 10:36:25 | ZRUZ | 0.00 | 0.00 |
| 10:36:26 | KTNW | 0.00 | 0.00 |
| 10:36:27 | HGUS | 0.00 | 0.00 |
| 10:36:28 | OHCB | -0.00 | -0.00 |
| 10:36:29 | ZWUP | -0.00 | 0.00 |
| 10:36:30 | EGYF | -0.00 | 0.00 |
| 10:36:31 | XMJM | -0.00 | 0.00 |
| 10:36:32 | EBDK | -0.01 | -0.01 |
| 10:36:33 | MPMK | -0.00 | 0.01 |
| 10:36:34 | BVAL | -0.00 | 0.00 |
| 10:36:35 | RCPR | -0.00 | 0.00 |
| 10:36:36 | MINF | -0.00 | 0.00 |
| 10:36:37 | FJBW | -0.00 | 0.00 |
| 10:36:38 | YCRH | -0.00 | 0.00 |
| 10:36:39 | RNYS | -0.00 | 0.00 |
| 10:36:40 | VFEM | -0.00 | 0.00 |
| 10:36:41 | JAAV | -0.00 | 0.00 |
| 10:36:42 | HJGN | 0.00 | 0.00 |
| 10:36:43 | DMKP | -0.00 | -0.00 |
| 10:36:44 | TQKB | -0.00 | 0.00 |
| 10:36:45 | XFYO | -0.00 | 0.00 |
| 10:36:46 | CNIM | -0.00 | 0.00 |
| 10:36:47 | KNUC | -0.00 | 0.00 |
| 10:36:48 | SHUA | -0.00 | 0.00 |
| 10:36:49 | IHJQ | -0.00 | 0.00 |
| 10:36:50 | BMKO | -0.00 | 0.00 |
| 10:36:51 | RVZM | -0.00 | 0.00 |
| 10:36:52 | IUQS | -0.00 | 0.00 |
| 10:36:53 | AIVH | -0.00 | 0.00 |
| 10:36:54 | WFZZ | -0.00 | 0.00 |
| 10:36:55 | YHIX | -0.00 | 0.00 |
| 10:36:56 | XFMO | -0.00 | 0.00 |
| 10:36:57 | YLNE | -0.00 | 0.00 |
| 10:36:58 | TUET | -0.00 | 0.00 |
| 10:36:59 | JEKW | -0.00 | 0.00 |
| 10:37:00 | AIHG | -0.00 | 0.00 |
| 10:37:01 | SLZI | -0.00 | 0.00 |
| 10:37:02 | NMCY | -0.00 | 0.00 |
| 10:37:03 | ZAHJ | -0.00 | 0.00 |
| 10:37:04 | ZKFH | -0.00 | 0.00 |
| 10:37:05 | BRFI | -0.00 | 0.00 |
| 10:37:06 | BANN | -0.00 | 0.00 |
| 10:37:07 | ICED | -0.00 | 0.00 |
| 10:37:08 | NWPL | -0.00 | 0.00 |
| 10:37:09 | LDKQ | -0.00 | 0.00 |
| 10:37:10 | GYJZ | -0.00 | 0.00 |
| 10:37:11 | ZPQU | -0.00 | 0.00 |
| 10:37:12 | KOFR | -0.00 | 0.00 |
| 10:37:13 | HQDC | -0.00 | 0.00 |
| 10:37:14 | VDGA | -0.00 | 0.00 |
| 10:37:15 | NVCR | -0.00 | 0.00 |
| 10:37:16 | UYNV | -0.00 | 0.00 |
| 10:37:17 | HQTY | -0.00 | 0.00 |
| 10:37:18 | SXMN | 0.00 | 0.00 |
| 10:37:19 | BGAY | -0.00 | -0.00 |
| 10:37:20 | AVUM | -0.00 | 0.00 |
| 10:37:21 | LTMG | -0.00 | 0.00 |
| 10:37:22 | BOAZ | -0.00 | 0.00 |
| 10:37:23 | XECS | -0.00 | 0.00 |
| 10:37:24 | VJPD | -0.00 | 0.00 |
| 10:37:25 | MUUX | 0.00 | 0.00 |
| 10:37:26 | XHCG | 0.00 | 0.00 |
| 10:37:27 | VGJA | 0.00 | 0.00 |
| 10:37:28 | USYG | 0.00 | 0.00 |
| 10:37:29 | QAXR | 0.00 | 0.00 |
| 10:37:30 | XJNR | 0.00 | 0.00 |
| 10:37:31 | MJCG | 0.00 | 0.00 |
| 10:37:32 | HGFQ | 0.00 | 0.00 |
| 10:37:33 | TBQU | 0.00 | 0.00 |
| 10:37:34 | BQFX | 0.00 | 0.00 |
| 10:37:35 | VTRN | 0.00 | 0.00 |
| 10:37:36 | FHSM | 0.00 | 0.00 |
| 10:37:37 | FRAC | 0.00 | 0.00 |
| 10:37:38 | PXAE | 0.00 | 0.00 |
| 10:37:39 | QWOC | 0.00 | 0.00 |
| 10:37:40 | UVPP | 0.00 | 0.00 |
| 10:37:41 | XKAS | 0.00 | 0.00 |
| 10:37:42 | TDVY | 0.00 | 0.00 |
| 10:37:43 | HHIR | 0.00 | 0.00 |
| 10:37:44 | KQOS | 0.00 | 0.00 |
| 10:37:45 | NXOZ | -0.00 | -0.00 |
| 10:37:46 | AWTS | -0.00 | 0.00 |
| 10:37:47 | TFXW | -0.00 | 0.00 |
| 10:37:48 | FPWK | -0.00 | 0.00 |
| 10:37:49 | UOMY | -0.00 | 0.00 |
| 10:37:50 | AVRB | -0.00 | 0.00 |
| 10:37:51 | BZDL | -0.00 | 0.00 |
| 10:37:52 | IVXH | -0.00 | 0.00 |
| 10:37:53 | QTBM | 0.00 | 0.00 |
| 10:37:54 | DYLU | 0.00 | 0.00 |
| 10:37:55 | DXAG | 0.00 | 0.00 |
| 10:37:56 | JMQV | 0.00 | 0.00 |
| 10:37:57 | QWSU | 0.00 | 0.00 |
| 10:37:58 | ZXTI | 0.00 | 0.00 |
| 10:37:59 | IZAH | 0.00 | 0.00 |
| 10:38:00 | ODEP | 0.00 | 0.00 |
| 10:38:01 | TFZK | 0.01 | 0.01 |
| 10:38:02 | LCTB | 0.00 | -0.01 |
| 10:38:03 | CAJG | 0.00 | 0.00 |
| 10:38:04 | PKKW | 0.00 | 0.00 |
| 10:38:05 | MYRT | -0.00 | -0.00 |
| 10:38:06 | MYIL | -0.00 | 0.00 |
| 10:38:07 | RROU | -0.00 | 0.00 |
| 10:38:08 | MYEI | -0.00 | 0.00 |
| 10:38:09 | QCOC | 0.00 | 0.00 |
| 10:38:10 | HFDG | 0.00 | 0.00 |
| 10:38:11 | WFAV | 0.00 | 0.00 |
| 10:38:12 | FQEP | 0.01 | 0.01 |
| 10:38:13 | KNMV | 0.01 | 0.00 |
| 10:38:14 | WPCF | 0.01 | 0.00 |
| 10:38:15 | MWBT | 0.00 | -0.01 |
| 10:38:16 | AHLJ | 0.00 | 0.00 |
| 10:38:17 | VLFE | 0.00 | 0.00 |
| 10:38:18 | TRBC | 0.00 | 0.00 |
| 10:38:19 | BQIU | 0.00 | 0.00 |
| 10:38:20 | PDKB | 0.00 | 0.00 |
| 10:38:21 | RRKA | 0.00 | 0.00 |
| 10:38:22 | PLXB | 0.00 | 0.00 |
| 10:38:23 | BZNZ | 0.00 | 0.00 |
| 10:38:24 | FPJY | 0.00 | 0.00 |
| 10:38:25 | NQDZ | 0.00 | 0.00 |
| 10:38:26 | LQNS | 0.00 | 0.00 |
| 10:38:27 | ZOYR | 0.00 | 0.00 |
| 10:38:28 | ALNO | 0.00 | 0.00 |
| 10:38:29 | HAMM | 0.01 | 0.01 |
| 10:38:30 | NARI | 0.01 | 0.00 |
| 10:38:31 | VKVY | 0.00 | -0.01 |
| 10:38:32 | PUBB | 0.00 | 0.00 |
